sequence_length	density	radius_of_gyration	sphericity	surface_area_to_volume_ratio	euler_characteristic	inradius	circumradius	hydrodynamic_radius	Predicted_Disorder_Content_DT	Predicted_Disorder_Content_RF	Predicted_Disorder_Content_GB
1143	0.2212835125995634	39.628539648755385	0.7946250875434864	0.0899829807484394	-151	28.661427	88.75761	41.956437664364216	0.5920792079207926	0.2582950055807923	0.24611054999156673
1422	0.2670407481132155	41.04325376867655	0.8694826697468996	0.0813534382805818	-202	29.85425	72.177795	42.41157610293556	0.168316831683168	0.11999915255765951	0.06678150780647091
420	0.1925085206907331	44.13625196705796	0.7190177131472631	0.1379359350266581	-139	20.615356	85.83246	30.248527783464368	0.0733137829912024	0.2986184436341344	0.2821353930356393
378	0.9524056946098344	14.178643197042293	0.9261089035567972	0.185373866719832	-148	12.8641405	25.293627	17.474738529748972	0.0869565217391304	0.2751360254718482	0.2021759533984512
804	0.1647532548421303	38.12750783753845	0.7855745395326439	0.0931158521392739	-253	28.651749	93.91245	41.01193243038733	0.5920792079207926	0.23392579174666456	0.22977474160759576
1383	0.7742449230404206	24.975873149556055	0.9138309736655078	0.1141928260108522	-289	22.64286	43.301746	28.748590699528368	0.05419652906538829	0.08417014531069582	0.011007035872239198
3051	0.1113030213359512	53.69355383750697	0.9494679164441968	0.0441896977465183	-415	55.89637	97.64604	71.50228645937156	0.0413877054169203	0.17964104770694778	0.25060440357194075
1311	0.179637705323641	42.508808313835566	0.8896452579864093	0.0712451292670313	-238	36.989426	73.87478	47.33138443833492	0.3651094759290725	0.36012114380950727	0.40506799735571436
5268	0.2801642163674558	50.61899901856559	0.917733212804412	0.0506333126864769	-292	50.39697	96.60239	64.56073463153848	0.275205761316872	0.2076017917557521	0.142601138331725
2187	0.1561920782248826	38.92264499626342	0.9182944074343624	0.0568649747086393	-220	51.68982	83.645386	57.45058627972645	0.101522842639594	0.1734499982790467	0.08000728210433995
594	0.147323693535171	39.97957678499249	0.84837656424793	0.092600666880266	-145	22.658123	68.09493	38.18725817860462	0.5920792079207926	0.4762107861825866	0.33299496759715197
1701	0.11103315281587	48.240439128246514	0.8871902975291776	0.0577946314509324	-268	50.084564	96.7924	58.50823168023496	0.03806594448774644	0.1302321215547682	0.0774099299742284
876	0.8190826330272121	20.087316917733848	0.9007047778335076	0.1351545935447877	-208	19.473297	38.745373	24.643817129599512	0.05419652906538829	0.12774988558124772	0.09791014762697245
1038	0.2673299218722246	34.23792017865093	0.7499008030418549	0.1057561643367412	-175	22.729677	110.66551	37.82785755814749	0.299107142857143	0.19281105346509017	0.16604656492734143
5766	0.2618585385927796	49.960485371666586	0.913704459329061	0.0486248703204692	-382	60.430458	93.98466	67.5238278733732	0.014047866805411	0.03992893820668755	0.01944753959498648
1038	0.5497428406806061	23.237824665344306	0.8628350448215998	0.1177324925445364	-205	21.20304	60.192303	29.532291057824448	0.05419652906538829	0.10921934238197845	0.111392888106326
714	0.122957067226307	42.49252919089217	0.8200380591141024	0.0841563639266286	-190	32.408096	93.27017	43.47106525124739	0.5920792079207926	0.35180168433216047	0.384912869271326
771	0.1379934905717683	39.53120206194068	0.8573847067979422	0.0817416423374228	-151	38.371574	77.62672	42.80575512986803	0.5920792079207926	0.3914940289166381	0.35644995919200595
300	0.4201914486426535	41.60648011915332	0.624965673195131	0.2236054743698295	-142	13.9986105	82.05698	21.46755868956124	0.09199790065405661	0.32297507915711754	0.2112043612697481
3324	0.2892569956821816	46.31478222269156	0.8820708465998608	0.062409680616274	-226	47.92786	81.99846	54.49615057287442	0.08531383203750503	0.08909279867043553	0.08810785334197248
921	0.2074258714026783	38.18219477155817	0.8379518276947991	0.0907921187096715	-145	41.504723	82.685616	39.43247633205998	0.5920792079207926	0.4085852196901864	0.37645466649151793
969	0.4339843659973522	24.76267004432302	0.8500646218535446	0.1127235776561289	-223	20.500004	59.788986	31.307944020677045	0.05419652906538829	0.10770038512724249	0.08041706499042421
1407	0.931452438134739	22.50178787970165	0.9132640361032688	0.1192728906222257	-298	18.990417	48.083496	27.54121873049261	0.05419652906538829	0.10036305970411569	0.09235199226584638
1056	0.2182879516956833	36.99138807762482	0.8527601163309863	0.0864148439039615	-238	24.935415	74.08302	40.71046141817444	0.5920792079207926	0.37564353190536004	0.23345501276981545
3708	0.482640928147122	38.95069109643544	0.9216727685981008	0.0694304997516406	-274	36.853756	62.57379	46.880712904738346	0.0136986301369863	0.0647463688690153	0.0657908516600089
3411	0.2454914353505597	41.15163475875199	0.9013139061444736	0.0577973183754364	-271	41.622543	90.77888	57.58872905868596	0.3651094759290725	0.2356124290650473	0.1789191705988964
588	0.4888363195298564	26.338484582068467	0.8078176816639611	0.1463896696503008	-148	15.28215	56.19773	25.368656565352776	0.09199790065405661	0.10388028770101253	0.10512055158703207
684	0.3663082072510062	29.255029390507403	0.8192686494788027	0.1231184165380605	-154	24.190336	69.81193	29.742118332867932	0.0796812749003984	0.0949904383729824	0.10924787426468187
1140	0.4433618711096577	24.367790884119888	0.8978023162116276	0.1024359941164854	-163	27.84028	56.468033	32.62029969222448	0.07466285228603185	0.10637240100014458	0.04428850612242962
1629	0.3999473541545363	27.753015799287496	0.9155569271472026	0.0856226796107586	-247	31.908365	58.51076	38.26899759753201	0.026131135920706604	0.07167402262397467	0.10062011690946109
579	0.7501562554006671	17.518269140607394	0.8704219765528663	0.1559303146722254	-157	17.506227	46.366154	22.10349001800641	0.15587363550928948	0.13586314147086023	0.08124157417612178
2301	0.6131352331488317	28.527431400437827	0.8914566244868839	0.0901669268713348	-235	30.286354	62.386356	37.32276154444451	0.13214773913137526	0.1027773530829832	0.07784546917408869
2154	0.1435133259998376	81.60285479521934	0.6924762891067114	0.0725310779289583	-226	45.955814	170.61873	59.72995883822942	0.03806594448774644	0.1778243035629382	0.057484329346406134
4182	0.4831666536622712	42.4961826773555	0.9271755827293984	0.065561500416627	-343	39.176746	69.906876	49.35263949200839	0.0678056593699947	0.06869554084574278	0.04889360145317339
1263	0.1097244913541286	43.93449477502632	0.9117832410915344	0.0613391842282339	-262	37.637726	75.21234	53.64035623615389	0.1264222814510736	0.3256492452564053	0.3125094881596912
228	0.9068759477993542	12.858481045759458	0.8647042800692772	0.2293261867245738	-121	10.018536	26.904211	15.128643760124708	0.0684931506849315	0.2930890603935643	0.32393422736206334
1809	0.5074975724421535	27.33118075132369	0.8988777870663199	0.0909057661545706	-196	28.232096	61.264927	36.713786239770734	0.02866508578602316	0.05803303339122515	0.004089284413016909
1998	0.0871472792657927	55.99468460648969	0.9310824365723522	0.0470693609239063	-340	58.163708	114.47642	68.45336762418063	0.0693387946167349	0.3811495332827863	0.08866851052876266
996	0.7216645697134413	21.72901788388648	0.873736255023402	0.1294044713378127	-196	18.152308	50.629772	26.53332123906018	0.05056810451899227	0.09502552083665429	0.04756722103315463
1125	0.7846090056863546	21.84779366305522	0.8951112475396598	0.1242355412357583	-199	23.139841	39.08358	26.977293947119687	0.05419652906538829	0.11948080638772744	0.058646804786221404
1866	0.1882155890276225	44.31802078463957	0.8436253209307897	0.069713397028113	-259	31.262764	95.05058	51.01000928618	0.3651094759290725	0.17994576011094984	0.19281958114434253
453	0.1320430054287902	35.64055510256836	0.8218751933252237	0.1039187762757699	-151	21.183458	70.11286	35.12540645944072	0.0413533834586466	0.41210177328723707	0.2987350654219381
792	0.4995095198562768	23.77467704848165	0.8032184577660029	0.1341809905504816	-178	15.976939	72.04776	27.83534325438254	0.1513495619644463	0.09092876585419231	0.08313829921832491
1962	0.4339715291956479	31.130161776121327	0.8468145265084124	0.0898342047552742	-211	29.731333	73.400505	39.43585196346756	0.13214773913137526	0.0699021703586733	0.07797118425833169
132	0.3909060843584435	23.416047274270174	0.7479790829771866	0.2389571229906373	-103	12.703605	42.29044	16.78463188258163	1.0	0.5097557267219421	0.4337440296787981
1719	0.1966933193149814	39.80538033181938	0.8693801357532736	0.0695021100597912	-172	36.467743	93.36899	49.64934826809219	0.3651094759290725	0.1434056864684247	0.09831441442098464
1728	0.1468591357262924	42.16771460121407	0.9218108297345488	0.0610435047597422	-298	39.761673	84.788376	53.3138429557914	0.08107345102806755	0.06771404268785126	0.06862397110689553
2346	0.5155573894033113	30.346552541394438	0.864155978878291	0.0880437998915339	-214	27.821424	66.27259	39.43032326540398	0.05419652906538829	0.08310716560107423	0.07989576613446832
1935	0.3365490742275974	33.40908948761766	0.8694608273608138	0.0799242035754865	-160	33.633377	83.047646	43.17108038384513	0.036676506762296925	0.06930229515069074	-0.013655949586398344
429	0.5668016121595307	22.433954973668147	0.7898599938627134	0.1749285113082343	-148	16.996864	54.702915	21.71253527451962	0.05162044916634068	0.09737652109788408	0.06455573067950217
369	0.2059203223402063	34.04436234110691	0.8000943455948615	0.1276844113315788	-133	21.82129	65.42021	29.36582287586915	0.457875457875458	0.37879314484709753	0.3571660262729586
2814	0.1512685754328079	45.23092648529151	0.9183697485416004	0.0517594798186619	-301	54.107246	98.18468	63.11226727052635	0.2183458115774677	0.15884859573878574	0.160632411464712
1320	0.2801555101705867	32.0133281258201	0.7912153184289148	0.0955514750359933	-178	28.236193	81.38717	39.68159973936579	0.05	0.12220642127259201	0.11564228712316371
1767	0.169992412091898	40.80639756179144	0.8677149626653011	0.067275208332392	-226	31.59805	90.007286	51.39124239845821	0.3651094759290725	0.1787607328021996	0.21652071479343715
1647	0.2647441816760056	33.400904356407224	0.907186897289139	0.0748866262226741	-220	36.69136	66.054306	44.15910070585807	0.046357515518489906	0.12501599430305882	0.0017047500461574267
1623	0.3088383785615802	34.53847391098642	0.8365992084924156	0.0857212399467676	-157	29.630836	78.471466	41.83264845361912	0.326815642458101	0.16032410284213927	0.23136272474763156
756	0.1794909613196176	33.11493061265134	0.863499543603641	0.0916183839158146	-193	34.84093	77.85743	37.92071483239084	0.5920792079207926	0.38100560318501775	0.41957121928055735
1602	0.4704186663667206	29.99866271543318	0.8624173974584644	0.09610680506027	-175	27.546564	68.66008	36.19508541595352	0.09682964094728803	0.09375434421783863	0.0023484205782970087
570	0.5779695303761536	19.46916792010793	0.857287096400843	0.1463397233927716	-130	20.900394	49.901207	23.9129269961337	0.05056810451899227	0.09373134283559882	0.09005608547135066
3075	0.0848788558148665	74.61552898839761	0.8264133311274121	0.0455459544162006	-256	61.487442	185.89314	79.70290178326289	0.0169590643274854	0.22408333973908792	0.04917804242008851
993	0.842303770363023	19.694137856785595	0.9205993131027178	0.1287879414130349	-214	17.390705	38.983845	25.303197589209717	0.05419652906538829	0.10726308977114511	0.06504085154052958
432	0.7773447308484366	16.774954108968878	0.8918473199256876	0.1677948416511447	-145	14.679435	32.01153	20.04712680923464	0.15587363550928948	0.14476846338457222	0.10129821512014905
1131	0.7780101847259019	22.002692878215225	0.908469604410225	0.1207243765413625	-172	20.916296	39.47415	27.35368757352417	0.0943952802359882	0.13648913499742923	0.07370908687568077
1011	0.3965491237752627	26.30991262455142	0.8391098631069573	0.1081289532509371	-169	22.073187	68.41292	33.06438353754789	0.0878378378378378	0.10682909014578203	0.09679332394279308
252	0.7333901364144577	17.802833493077557	0.8307810358074261	0.2147670857446719	-136	11.058123	40.670532	16.813841777792078	0.15587363550928948	0.1187309335708692	0.10515537266072418
2205	0.5370893590429993	31.11190399152713	0.9128102359119864	0.0847734177911278	-217	31.844309	55.928608	38.76868411044183	0.026131135920706604	0.08086456148358893	0.07660273323223694
468	0.7408633124882282	16.91323859380793	0.8911760713362685	0.1619888941113679	-166	18.093498	39.39246	20.781289731424568	0.15587363550928948	0.13653816613036024	0.08263427928331522
786	0.0909009005952803	47.47617811757575	0.8226941745940968	0.0725127749311942	-190	39.99629	86.76972	50.288456666408194	0.528813559322034	0.4863521322274308	0.5202398675425871
258	0.8875946301089281	13.318857593721782	0.9006585421135206	0.2064769286528133	-136	14.754265	25.192902	16.13204968505855	0.15587363550928948	0.1330745599310873	0.13685404116782937
351	0.2849200335034789	30.40348624293069	0.7012686831129855	0.1705791090913719	-136	11.623701	62.13937	25.079043460594225	0.617283950617284	0.28225719958548884	0.28199377037082274
582	0.1019419605348621	39.461965948744805	0.7847183734556247	0.0907458078211561	-142	26.5744	78.09426	42.12897203583028	0.0316957210776545	0.3575957402446346	0.19567866566423137
1584	0.1472628708888788	41.74469284712288	0.8887882766623773	0.0645400106623265	-253	39.399944	79.60475	52.29906256061688	0.643939393939394	0.5416887921831005	0.5258160501962854
7533	0.4461747096273923	49.50702709214447	0.9298975174249188	0.0529884191985368	-376	55.364765	81.692055	60.88428399217593	0.0151334129828753	0.03448974077729232	0.009518002739673669
3477	0.4362996576459865	42.61811478286379	0.8612574188154497	0.0720015446318292	-241	37.358055	90.07735	48.37783906580271	0.030378723912986495	0.04056219463665944	0.031769020371672334
2859	0.4112218161355995	40.35896291918088	0.8883212393828934	0.0738109875628745	-250	41.04651	74.66418	45.75411849901061	0.030378723912986495	0.05529426477574802	0.05891538263357599
1386	0.740936744101216	22.819159868222453	0.9144435805049382	0.1123606789286285	-166	21.756159	45.48689	29.197790260761188	0.0943952802359882	0.117308475513103	0.057146298617678726
4200	0.1884015918872909	56.18923816872864	0.8997606572216483	0.0489581913916005	-325	58.652126	116.878105	68.10341495669111	0.03815115405305867	0.1174581011226514	0.11392860573805495
390	0.4722705652199777	25.1185136298534	0.7766273699268172	0.1700906234447208	-142	15.268996	68.76762	22.710578123642488	0.09199790065405661	0.10731295399493357	0.07739262766077865
4200	0.252989998826836	78.1250340773317	0.6924094550459284	0.0700918871291884	-292	31.327337	214.42535	61.81452155224963	0.0119521912350598	0.1860101248358659	0.09456930485252853
723	0.796679132345366	19.38216871708666	0.8518782876519831	0.1519709812269769	-148	17.96623	40.484722	23.173041419479404	0.15587363550928948	0.13161746258830584	0.0640945363210194
828	0.7430745915230107	20.991380056221654	0.8671431738245355	0.1406711608212584	-160	18.690073	45.382156	24.5937850950955	0.15587363550928948	0.12363937063913842	0.044945786817969985
339	0.5923192402057775	17.739581471651178	0.8536345957886036	0.1759542515206965	-127	14.607896	36.419827	19.97328421783029	0.15587363550928948	0.15934818767758913	0.11143966773217147
675	0.3970553712531555	23.90795899050061	0.832679765892114	0.1251589458697808	-166	24.180607	46.304707	28.786001690844078	0.0878378378378378	0.10018468152160626	0.12608579229867567
4200	0.1791153094754904	65.20868404710887	0.8838307932805366	0.0493640264679279	-325	52.100193	116.688774	68.76089954813058	0.014821834913692749	0.09788873285363288	0.06711060333526002
831	0.175851790250173	66.69075163410153	0.6618962455506092	0.1124465629328722	-190	31.768082	130.92343	40.30743402685614	0.9592326139088728	0.3937272047144597	0.5394597977413937
